000000,COPAS BLACK COUPAGE,"0,00"
2004387,CROISSANT RELL. DULCA (5 UD),"1,35"
2004388,CALAHORRA CHUPADEDOS 1/2 GALON,"8,06"
2004389,CALAHORRA PEPINO 10/20 GALON,"9,73"
2004390,"OLISPANIA LATA OLIVA RELL  160-200 1,5KG","6,24"
2004391,OLIVA SABOR ANCHOA 140/160 GALON,"12,68"
2004392,CALABAZA SAL EURO 12UN,"9,04"
200443,MAYONESA ASUA DOS 450 ML (12),"31,36"
200445,CONFIT MUSLOS (12 UD) CROQUANT,"38,92"
200447,ACEITE OLIVA VIRGEN EXTRA 1/2 SOMONT. 24,"6,70"
200451,ALMEJA RIA LT OL 120-88249,"3,34"
200455,ACEIT. MANCHEGA 2.5 KL - 83445,"17,88"
200456,ACE MANCHEGA RACION - 83446,"2,23"
200477,SALMUERA LIMPIA 30/40-88075,"30,06"
200488,FILETE ANCHOA MASTIL RO1000 88253,"23,08"
200493,"ACEITUNA ALIÑADA CHUPADEDOS 2,5 KG.-83441","18,43"
200494,ACEITUNA NEGRA ARRUGADA 1 KG.-83436,"5,71"
200495,PEPINO RELL. ATUN (18)-83443,"10,30"
200497,ALCACHOFA 12/16 FCO314 - 88078,"2,08"
200501,MONODOSIS TOMATE NATURAL (45UN) (25GR),"8,19"
200502,EXPOSITOR SAL BOLSITA 8GR (1000u) -66012,"5,95"
200503,AOVE MONODOSIS SOMONTANO 100x10ml.,"13,17"
200535,PIRINEOS TOSTADA (PALE)-002 (5.5% vol),"1,75"
200536,PIRINEOS RUBIA (BLOND)-001 (5.5% vol),"1,75"
200537,PIRINEOS PACK 6 - 018,"10,50"
200538,PIRINEOS TRIGO-003 (5% vol),"1,75"
200539,PIRINEOS NEGRA/STOUT-004 (5.5% vol),"1,75"
200540,PIRINEOS ROJA (RED)-005 (5% vol),"1,75"
200541,PIRINEOS ANETO RUBIA-032 (6% vol),"1,75"
200544,AMBAR LATA 33cl. 24UN,"12,88"
200545,MAHOU LATA (24),"15,58"
200546,FREE DAMM LEMON LATA,"22,57"
200547,DAURA DAMM SIN GLUTEN LATA 33CL,"20,50"
200548,AMBAR RADLER LATA 33 CL. 24UN.,"11,98"
200549,AMBAR CELIACOS LATA 33CL,"16,99"
200551,DAMM LEMON LATA 33CL 3.2%,"10,32"
200552,B LEMMON LATA 24 UND 705981,"14,46"
200553,SIN GLUTEN LATA SLEEK 33 CL 700183,"10,90"
200600,AJUSTE 10%,"3,01"
200601,AJUSTE 4%,"0,01"
200602,AJUSTE 21 %,"0,10"
203205,ENATE C.S. MERLOT MAGNUM,"11,22"
203206,SAN ROMAN CRIANZA 2020,"23,07"
2310165,TUBO GAS 10 KILOS GALICIA,"55,20"
2346,ALM TOS 042,"1,61"
2650/51,CAJA NAVIDAD_24 Tape/Fondo 2650/51-375X320X120,"3,54"
2666,CAJA 3 BOT ABIERTA BLACK_24,"1,43"
40,PANDILLA BAR,"0,76"
400096,EUROPALET PROPIO,"12,00"
548,MEDITERRANEA ART BAR,"0,76"
55,RUFFLES JAMON BAR,"0,76"
6146,MALETA 6146 NAVIDAD -24,"2,28"
647,DORITOS TEX BAR,"0,76"
697,PELOTAZOS BAR,"0,76"
700002,BARRIL 0.0 30L GALICIA,"125,69"
700004,BARRIL 0.0 20L GALICIA,"89,75"
700005,TOSTADA 0.0 BARRIL 20L,"100,06"
700010,GALICIA 0.0 33 CL,"35,26"
700015,GALICIA 0.0 20 CL,"29,08"
700016,GALICIA 0.0 TOSTADA 20 CL. (30),"30,08"
700051,GALICIA 0.0 NEGRA 25 CL. NR,"27,40"
700055,GALICIA 0.0 TOSTADA 33 CL.,"37,33"
700056,GALICIA 0.0 TOSTADA 25 CL. NR,"27,91"
700057,EG TOSTADA 0.0 LATA NP 33 CL.,"33,82"
700061,GALICIA 0.0 25 CL NO RET,"25,83"
700089,GALICIA 0.0 LATA 33 CL NOPACK 4x6,"31,89"
700117,GALICIA LATA BDJA PAPEL 33CL (24U),"29,33"
700118,GALICIA 50 CL LATA SLEEK,"36,79"
700127,EG NR 1X6 BOT 66CL,"19,99"
700144,GALICIA NR 33,"41,97"
700157,GALICIA 33 NR WRAP 1X24 33 CL.,"41,97"
700160,GALICIA SIN GLUTEN RETORN. 33 CL.,"30,97"
700162,GALICIA SIN GLUTEN NR (TIENDA 25CL 4x6),"25,71"
700198,GALICIA LATA 4X6 NOPACK 33CL,"29,33"
700199,GALICIA LATA 25 CL MINI,"20,60"
700200,GALICIA TANQUE LITRO,"3,99"
700201,GALICIA BARRIL 50 L,"182,05"
700202,GALICIA BARRIL 30 L,"119,20"
700204,GALICIA NR 20 CL MINI,"23,22"
700210,GALICIA 33 CL RET,"30,53"
700215,GALICIA 20 CL RET,"22,86"
700261,GALICIA NR 25 CL,"26,22"
700310,1906 RETORNABLE 33 CL,"33,74"
700328,1906 NOPACK 4x6 LATA 33CL,"38,15"
700382,1906 33 CL NO RETORNABLE,"43,31"
700440,LA EST. DE GALICIA BNR 33 4X6,"40,96"
700526,LAGER DE VERANO 2024 33CL,"22,48"
700530,GALICIA ESTRELLA DEL CAMINO RET. 33 CL.,"30,70"
700531,"ESTRELLA DEL CAMINO ""NO RETORNABLE"" 33CL","37,63"
700532,ESTRELLA DE VERANO 33CL RET.,"32,25"
700537,EG 2 BOT 33 CL NR GLITTER LCDP+COPA,"0,00"
700539,GALICIA NAVIDAD RET. 33 CL (24),"38,01"
700540,GALICIA NAVIDAD 4X6 33 CL NR,"36,47"
700547,GALICIA NAVIDAD 1 BOT 75 CL,"0,00"
700568,EG PIMIENTOS DE PADRON 50 CL.,"3,62"
700577,BIDUEIRA NR/6X50CL,"21,74"
700579,EG PERCEBES 50 CL.,"3,62"
700591,GALICIA ABADIA NR 50 CL. (4),"16,52"
700595,GALICIA MILK STOUT PACK 4X50 CL.,"12,23"
700663,LA ESTRELLA DE GALICIA NR33 1X24,"43,32"
700743,BLACK COUPAGE 33 CL NO RETOR,"49,67"
700803,1906 PELIRROJA 33 CL 4X6 NR,"49,27"
700853,1906 BARRIL 20 L.,"93,67"
700893,CAMISETA M/C NEGRA LOGO HR BOLSILLO,"0,00"
700894,CAMISETA XXL M/C NEGRA LOGO HR BOLSILLO,"0,00"
700910,RED VINTAGE RET. 33 CL,"33,93"
700945,RED VINTAGE 33 CL NO RETOR,"48,09"
700956,LUPIA NUGGET 33CL RET 24B,"32,15"
701004,CABREIROA RET LITRO (12 B),"7,25"
701005,CABREIROA RET 50  (20 B),"8,28"
701106,(DESCATALOGADA) MAGMA  GAS RET 33 CL (24B),"12,59"
701123,MAGMA GAS RET. 33CL (24),"12,59"
701350,CUEVAS PET 1.5L X 12,"7,14"
701351,CUEVAS PET 15B 1L,"8,06"
701357,CUEVAS PET 50cl (24B),"7,95"
701362,CUEVAS PET 1.5L (PACK 6),"4,46"
701364,CUEVAS PET 33cl (35B),"10,59"
701500,MAGMA ORIGEN ALUM 50 CL (20B),"33,67"
701503,CABREIROA AL 20B 50 CL,"34,27"
701610,CABREIROA PET 1.5  (12B),"10,64"
701617,"CABREIROA PET 6B 1,5 L.","5,26"
701620,CABREIROA PET L. (15B),"9,93"
701630,CABREIROA PET 50 (24B),"13,58"
701640,CABREIROA PET 33  (35B),"14,26"
701650,MAGMA ORIG PET 1L (6B),"8,66"
701651,MAGMA GAS PET 6B LITRO,"8,93"
701661,MAGMA GAS PET 50 CL (24),"23,49"
701670,CABREIROA PET 75  (12B),"9,42"
701743,"FONTAREL ZERO SODIO 1,5 L. (6)","3,51"
701804,CABREIROA BAGBOX 8 L.,"4,16"
701900,AUARA PET 24B 50 CL.,"24,78"
701901,"AUARA PET 6B 1,5 L.","8,70"
703001,RON CANEY ORO LIGERO 70CL,"12,20"
703010,GIN F DE FORMENTERA 70 CL.,"25,49"
703018,RON AREHUCAS CARTA ORO 70CL,"9,65"
703027,RON MIEL GUANCHE 70CL,"6,75"
703034,PROMO CAJA 3 BOT AREHUCAS + 6 VASOS,"28,95"
703042,RICETTA TRUFFLE NEGRONI 50CL,"14,15"
703044,AMARA BRVA SPRITZ 20cl (24),"45,60"
704900,NECTAR PIÑA AUARA (24X20 CL),"29,50"
704901,NECTAR MELOCOTON AUARA (24X20 CL),"29,50"
704902,NECTAR NARANJA AUARA (24X20 CL),"29,50"
704903,NECTAR NARANJA-ZANAHORIA AUARA (24X20 CL),"29,50"
704904,NECTAR TOMATE AUARA (24X20 CL),"29,50"
704905,NECTAR MANGO AUARA (24X20 CL),"29,50"
704906,NECTAR MANZANA AUARA (24X20 CL),"29,50"
705015,MAELOC PIÑA PERA 33 CL,"26,67"
705037,SIDRA SECA BARRIL 30 L,"106,12"
705053,SIDRA MAELOC DULCE 24B 20 cl.,"14,33"
705054,SIDRA MAELOC SECA 24B 20 CL,"14,76"
705057,SIDRA MAELOC PERA 24B 20 cl.,"14,87"
705062,SIDRA MAELOC DULCE 33 CL,"25,10"
705063,SIDRA MAELOC SECA 24 B 33,"24,99"
705064,SIDRA MAELOC FRESA 24B 33,"26,67"
705065,SIDRA MAELOC MORA 24B 33,"26,67"
705066,SIDRA MAELOC PERA 33 CC,"26,67"
705070,SIDRA MAELOC SECA 12 B 50 cl.,"18,03"
705073,SIDRA MAELOC PERA 12 B 50 cl.,"18,35"
705102,BARRIL LA TITA SANGRIA 30 LITROS,"67,81"
705103,BARRIL LA TITA TVERANO 30L,"63,27"
705245,MOSTO TINTO AUARA 24BOT 20CL,"29,50"
705247,MOSTO BLANCO AUARA 24BOT 20CL,"29,50"
705248,MOSTO BLANCO AUARA 1L. (12),"23,88"
705511,VERMUT HDR BIB 10L.,"58,16"
705512,VERMUT HDR 75CL,"7,92"
705513,VERMUT BLANCO HDR 75 CL.,"7,91"
705600,LICOR CAFE HR BOT. 0.7,"13,34"
705601,LICOR DE HIERBAS HR BOT. 0.7,"13,34"
705602,AGUARDIENTE BLANCO HR BOT 0.7,"13,34"
705603,CREMA DE ORUJO HR BOT 0.7,"13,34"
705980,B LEMON B30 L.,"121,09"
705982,B LEMON BOT24X33CL NR,"30,75"
707100,ERDINGER WIESSBIER 30L.,"133,84"
707101,ERDINGER WEISSBIER 12 X 0.5,"29,34"
707140,ERDINGER PIKANTUS 12X50 CL.,"31,77"
707213,BUDEJOVICKY BUDVAR 30 L.,"115,01"
707219,BUDEJOVICKY 24 X 33 CL,"35,18"
707307,(DESCATALOGADO) GROLSCH RADLER 24 X 0.33 CL,"41,08"
707312,GROLSCH RADLER 19.5 L (707316),"68,17"
707317,GROLSCH RADLER NR 20 L.,"71,33"
707318,GROLSCH RADLER BARRIL 30L.,"116,42"
707320,ASAHI SUPER DRY 33 CL NR 1x24,"35,77"
707510,O HARA S IRISH STOUT 24 X 33 CL,"34,18"
707660,PERONI NAS.AZZ. 30L.,"125,22"
707661,PERONI NASTRO AZZURO 24 X 33 CL,"42,12"
707703,BREWDOG PUNK IPA KEYKEG BARRIL 20L.,"154,38"
707713,BREWDOG INDIE PALE ALE LATA 6,"31,83"
707752,BREWDOG PUNK  0.0  12x33 cl.,"30,55"
707754,BREWDOG PUNK IPA 12x33 cl,"30,22"
707777,BREWDOG WINGMAN 12X33 CL.,"25,65"
707928,NORTADA MARIA JOANA 33CL 10BOT.,"27,59"
707930,ORANGEER RADLER NARANJA 10x33CL,"22,35"
707931,NORTADA COFEE BREAK 33CL 10BOT,"21,20"
707933,NORTADA MARZEN BOT 12X33L,"16,77"
70A128,GALICIA NR 66 CL. 1X6 ED.SOLIDARIA,"16,22"
797,JUICY DROP POP (12und),"25,44"
800001,PAPEL HIGIENICO SCOTEX (24 UD),"8,22"
800002,DUPLO COCINA MICAL,"1,92"
800008,CAUCHO ESCURRIDOR COPAS EG,"0,00"
800009,VASO 0.20 EG CRISTAL (6U),"0,00"
800086,MESA EG (SEMI NUEVA),"0,00"
800088,JARRA CERVEZA VINTAGE 0.40CL (6UN),"0,00"
800102,MOCHILA ESCUDO ESPAÑA EURO 2021,"0,00"
800103,CAMISETA ESPAÑA EURO 2021,"0,00"
800104,GYMBAG ESPAÑA EURO 2021,"0,00"
800105,PIZARRA CABALLETE EXT. E.G.,"0,00"
800107,PIE CUAD.55 MM SOMB.3M,"0,00"
800140,VASO FLOW AREHUCAS (6UN),"0,00"
800149,DELANTAL EG BARMAN,"0,00"
800155,BOLIGRAFO EG (50U),"0,00"
800182,"VASO CRISTAL 0,0 EG (6U)","0,00"
800183,ABRIDOR NIQ EG,"0,00"
800197,SILLA ALUM.ANONI.,"0,00"
800201,MECHERO EG (48U),"0,00"
800215,POSAVASOS 1906 (50UN),"0,00"
800218,SERVILLETERO EG,"0,00"
800222,SOMBRILLA ALUM.2.5*2.5 EG,"0,00"
800229,JARRA SAUERLAND 0.40L XACOBEO (6UN),"0,00"
800243,PIZARRA INT.EG,"0,00"
800257,POSAVASOS EG (50UN),"0,00"
800259,POSAVASOS LUPIA (50UN),"0,00"
800322,VASO PINTA EG (6U),"0,00"
800340,CUBO METAL EG,"0,00"
800346,VASO 0.25 CL CRISTAL (6U),"0,00"
800354,LUMINOSO INT.1906 NEON,"0,00"
800390,ABRIDOR BARRA EG/1906,"0,00"
800409,COPA ATLANT.EG 0.30 (6U),"0,00"
800410,COPA 0.25 EG CRISTAL (6U),"0,00"
800413,COPA 1906 (6U),"0,00"
800430,BOLSA PAPEL EG (25U),"0,00"
800440,ROTULO EXT.BAND.ILUMI.,"0,00"
800442,ALQUILER MOSTRADOR,"16,00"
800451,CARTEL FORJA NORMAL/HISTORICO,"0,00"
800479,MESA COMP.ALUM.,"0,00"
800482,ROTULO BANDEROLA 1906,"0,00"
800488,COPA RED VINT(6U),"0,00"
800489,LONA 5X0.90M EG DIB.,"0,00"
800497,POSAVASOS RED VINT.(50U),"0,00"
800509,NEVERA EG RETRO NLX-76,"0,00"
800510,COPA C. BODEGA TASTING 0.43CL (6),"0,00"
800514,CAMISETA TEND.EG HOM.S,"0,00"
800516,CAMISETA TEND.EG HOM.L,"0,00"
800517,CAMISETA TEND. EG HOM.XL,"0,00"
800518,BOLSA GYMBAG 1906,"0,00"
800519,"BOLSA GYMBAG 0,0 2018","0,00"
800809,NEVERA RETRO.PEQ.EG,"0,00"
800852,DESCAP.FAROL S/LUZ 1906,"0,00"
800853,CAUCHO ESC.COPAS 1906,"0,00"
800854,CUBO ZINC 1906,"0,00"
800858,SERVILLETERO EG 00 TOSTADA,"0,00"
80086,VASO COFFEE SP9 200/280 B-50,"3,31"
800862,CUADRO EG CHAPA OXIDO,"0,00"
800863,CUADRO EG LIENZO ROTO,"0,00"
800865,CUADRO EG IMPRENTA,"0,00"
800866,CUADRO EG COLLAGE,"0,00"
800873,"FLYING BANNER EG 0.75*2,2","0,00"
800874,"FLYING BANNER EG 1*4,6 M.","0,00"
800876,CUADRO MADERA RECLINADA 1906 RV,"0,00"
800880,POLO EG NEGRO S,"0,00"
800881,POLO EG NEGRO M,"0,00"
800882,POLO EG NEGRO L,"0,00"
800883,POLO EG NEGRO XL,"0,00"
800884,CUBITERA META.GDE.1906,"0,00"
800885,KIT EXP.IMAG.EG,"0,00"
800887,ALQUILER NEVERA EVENTOS 1 M.,"19,00"
800888,ALQUILER GRIFO PORT.,"16,00"
800889,ALQUILER CONGELADOR,"40,00"
800890,"ALQUILER NEVERA EVENTOS 1,5 M.","19,00"
800892,KIT DISTR.EG ESPECIAL,"0,00"
800894,BOLSA 85X105X190 NEGRA R-10,"1,40"
800895,BOLSA 90X120X190 NEGRA F-25,"5,36"
800896,BOBINA IND. 450 M,"14,89"
800897,PAPEL HIG.IND. ECO F/18,"14,60"
800900,SERVILLETA 30X30 1H (PQT/200 C/36),"1,03"
800901,SERVILLETA 40X40 2H (PQT/50 C/48),"0,78"
800902,SERVILLETA MINI SERVIS(C/60 UND/12000),"0,44"
800903,TOALLA Z-Z ECOPASTA PQ-200,"1,09"
800904,VASO COFFEE SP4 100/126 B-80,"3,73"
800905,COPA EG RESTAURACION (6),"0,00"
800906,TAPA COFFEE SP4 B100,"3,12"
800907,TAPA COFFEE SP9 B100,"4,84"
800908,TAPA COFFEE SP6 B100,"3,32"
800909,VASO COFFEE SP6 150/192 B-100,"4,84"
800910,CENICERO EG 14CM DIA.,"0,00"
800911,CHAPA ACERO EXT. EG,"0,00"
800913,POLO XACOBEO (S),"0,00"
800914,POLO XACOBEO (L),"0,00"
800915,POLO XACOBEO (M),"0,00"
800916,POLO XACOBEO (XL),"0,00"
800917,VASOS VERMUT HDR,"0,00"
800918,CAMISETA LOGO (S) NEGRA,"0,00"
800919,CAMISETA LOGO (M) NEGRA,"0,00"
800920,CAMISETA LOGO (L) NEGRA,"0,00"
800921,CAMISETA BLANCA (S),"0,00"
800922,CAMISETA BLANCA (M),"0,00"
800923,CAMISETA BLANCA (L),"0,00"
800924,CAMISETA BLANCA LOGO (S),"0,00"
800925,CAMISETA BLANCA LOGO (M),"0,00"
800926,CAMISETA BLANCA LOGO (L),"0,00"
800927,CAMISETA BLANCA LOGO (XL),"0,00"
800928,CAMISETA RESISTENCIA (S),"0,00"
800929,CAMISETA RESISTENCIA (M),"0,00"
800930,CAMISETA RESISTENCIA (L),"0,00"
800931,CAMISETA RESISTENCIA (XL),"0,00"
800932,CAMISETA 1906 (S),"0,00"
800933,CAMISETA 1906 (M),"0,00"
800934,CAMISETA 1906 (L),"0,00"
800935,CAMISETA 1906 (XL),"0,00"
800936,CAMISETA LOGO (XL),"0,00"
800937,BOLSA COMPRA,"0,00"
800938,BOLSA RESISTENCIA,"0,00"
800939,BOLSA BLANCA,"0,00"
800940,BOLSA GALICIA,"0,00"
800941,CAMISETA RAYAS (L),"0,00"
800942,CAMISETA RAYAS (XL),"0,00"
800943,CAMISETA RAYAS (XXL),"0,00"
800949,EXPOSITOR 4 BOTELLAS EG,"0,00"
800951,ALQUILER NEVERA NUEVA 1 M.,"19,00"
800952,"ALQUILER NEVERA NUEVA 1,5 M.","19,00"
800953,MESA EG (REST CORUÑA),"0,00"
800955,VASO PLASTICO EG 1 L. (50),"0,00"
800956,"VASO 0,33CL EG CRISTAL","0,00"
800957,VASO SIDRA PET (25) - 4236,"3,11"
800958,VASO TRANSP PP-300 B-50 C/40-80215,"2,36"
800959,VASO CUBATA/COCKTAIL TIRA (20)-4547(C/21T),"2,72"
800960,VASO PET PINTA (50UN),"4,81"
800961,VASO CHIQUITO CRISTALIZADO TIRA (30),"3,54"
800962,VASO HAPET 300/428ML (B50) - 4313,"6,65"
800963,ALQUILER NEVERA EVENTOS 2 M.,"9,00"
800964,TABURETE 1906,"0,00"
800965,MESA CALIBR. T. 1906,"0,00"
800990,MESA XACOBEO 2022,"0,00"
801040,VASO CERVEZA BODEGA 25 CL,"0,00"
801094,COPA MASTER GAMA EG 0.0 (6 UN),"0,00"
801110,BIDON NEGRO T. EG.,"0,00"
801110_,BIDON ROJO T. RED VINTAGE,"0,00"
801111,BIDON NEGRO T. RED VINTAGE,"0,00"
801111_,BIDON ROJO T. EG,"0,00"
801119,SILLA XACOBEO 2022,"0,00"
801133,NEVERA EXPOSITOR CABREIROA,"0,00"
801145,PIZARRA EXTE CABALLETE 1906,"0,00"
801146,PIZARRA MADERA INTERIOR 1906,"0,00"
801147,NEVERA EXPOSITOR 1906,"0,00"
801159,VASO rPP 300 EG 0.4L (50),"0,00"
801161,VASO rPP 400 EG 0.5L (50),"0,00"
801162,VASO rPP 200 EG 0.25L (100),"0,00"
801234,MESA ALTA E.G.,"0,00"
801235,TABURETE ALTO E.G,"0,00"
810930,VASO PINTA BREWDOG (12UN) 400CL,"0,00"
810931,VASO 1/2 PINTA BREWGOG (6UN),"0,00"
81483,LIPTON ZERO NR 250,"33,12"
866,PUSH POP ORIGINAL (20 und),"23,83"
87008,KAS LIMON RET. 200 24u,"22,32"
87031,KAS LIMON PET 2000 6u,"27,95"
87095,KAS NARANJA NR 200 24u,"31,19"
87096,KAS LIMON NR 200 24u,"31,19"
87102,SEVEN UP NR 200,"31,19"
87116,BITTER KAS NR 200,"37,91"
87121,KAS LIMON PET 1000 12u,"40,48"
87202,ROCKSTAR ORIG. LATA 250CL,"70,10"
87239,MOSTO GREIP BLANCO PET 1000,"43,25"
87240,MOSTO GREIP TINTO PET 1000,"43,25"
87386,PEPSI ZERO RET 200 24u,"24,00"
87388,PEPSI RET. 200 24u,"24,00"
87404,PEPSI ZERO S/CAF RET. 200 24u,"24,00"
87407,PEPSI ZERO LATA 330 24u,"38,90"
87424,PEPSI ZERO S/CAF LATA 330 24u,"38,90"
87426,PEPSI LATA 330 24u,"38,90"
87437,KAS LIMON LATA 330,"38,90"
87442,PEPSI ZERO PET 1750 6u,"27,94"
87450,PEPSI PET 1750 6u,"27,94"
87459,LIPTON TE LIMON ZERO LATA 330,"40,35"
87467,SEVEN UP FREE PET 1L,"40,48"
87469,LIPTON LIMON ZERO RET 350,"31,92"
87470,AQUARADE ZERO LIMON RET 350 24u,"31,92"
87471,AQUARADE ZERO NARANJA RET 350 24u,"31,92"
87472,AQUARADE NARANJA ZERO LATA 330,"40,35"
87473,AQUARADE LIMON ZERO LATA 330,"40,35"
87476,AQUARADE LIMON ZERO NR 250 24u,"35,28"
87477,AQUARADE NARANJA ZERO NR 250 24u,"35,28"
87479,SEVEN UP LATA 330,"38,90"
87505,SEVEN UP ZERO RET 200 24u,"22,56"
87506,KAS NARANJA RET. 200,"22,32"
87513,BITTER KAS RET. 200,"33,36"
87518,KAS NARANJA PET 2000 6u,"27,95"
87520,KAS NARANJA LATA 330,"38,90"
87522,KAS NARANJA PET 1000 12u,"40,48"
87525,LIPTON TE MANGO MARACUYA RET 350,"31,92"
900001,PAST. DESINF. IND. ALIMENTARIA 1 KG. (300),"11,81"
900002,PAST. DESINF. IND. ALIM. 500 GR. (150),"6,42"
900003,PAST. DESINF. SUPERFICIES 160 GR. (48),"2,51"
900004,PAST. DETERG. ANTICAL (450),"82,00"
900005,PAST. DETERG. ANTICAL (48),"8,33"
900006,PAST. DETERG. LAVAVAJILLAS (40),"8,70"
900007,PAST. DETERG. LAVAVAJILLAS (500),"80,59"
900008,PAST. DETERG. URINARIOS,"12,30"
900009,PAST. DETERG. WC (24),"6,84"
900010,PAST. DETERG. WC (450),"39,28"
900011,PAST. LIMP. ANTICAL 32 GR. (2X2),"3,90"
900012,PAST. LIMP. DESENGRASANTES 32 GR. (4X1),"3,90"
900013,PAST. LIMP. MULTISUPERFICIES  32 GR. (4X1),"3,90"
900014,PAST. LAVADORA OFLACHER CAJA (200),"48,14"
900015,CLEAN PILL DESINFECTANTE 1 KG.,"8,85"
90114,SCH TONICA HERITAGE 1L 12u,"40,27"
903,LAY SAL BAR,"0,76"
905,LAY CAM BAR,"0,76"
90535,SCH LIMON HER ZERO 1L 12u,"35,47"
90751,LCA GASEOSA 500 RET 20u,"15,80"
9201,CAJA CARTON JAMONERA NAVIDAD_24,"3,71"
92104,LCA GASEOSA PET 500 12 u.,"15,49"
92464,LCA CASERA LIMON PET 1L 12u,"23,82"
92474,LCA GASEOSA PET 1L 12u,"20,82"
92835,LCA TINTO VERANO GASEOSA 24u. 275 N/R,"36,31"
92845,LCA TINTO VERANO LIMON NR 24u. 275,"36,31"
93253,SCH SODA 200 RET 28u,"30,80"
93263,SCH TONIC ZERO RET 20 CL 28u,"30,80"
93265,SCH TONICA PREMIUM NR 20CL,"43,10"
944,CHUPA CHUPS LATA 150UN,"19,60"
94985,LCA CASERA LIMON 500 PET (12),"16,21"
95175,VIDA MELOCOTON 200 24u,"29,31"
95185,VIDA MOSTO 200 24u,"29,31"
95195,VIDA NARANJA 200 24u,"29,31"
95205,VIDA PIÑA 200 24u,"29,31"
95215,VIDA TOMATE 200 24u,"29,31"
95785,VIDA MOSTO 1L,"35,55"
95795,VIDA MELOCOTON 1L,"52,11"
95805,VIDA NARANJA 1L,"52,11"
95815,VIDA PIÑA 1L,"52,11"
95894,TRINA NARAN Z 275 RET. 24UN,"24,48"
9614,BANDEJA ABIERTA BLACK_24,"2,07"
9641,CAJA 1 BOT CERRADA BLACK_24,"0,96"
9642,CAJA 2 BOT CERRADA BLACK_24,"1,67"
9643,CAJA 3 BOT CERRADA BLACK_24,"1,85"
999910,SIN STOCK,"100,00"
999911,FUENTE DE AGUA NOXTER,"297,74"
999988,TARJETA SOLRED GALICIA,"0,00"
999989,ALQUILER NAVE MES: ENERO,"0,00"
999990,ALEXA ALTAVOZ,"0,00"
999991,VEHICULO AVERIADO,"247,93"
9999910,PRODUCTOS AL 2%,"0,00"
999992,PROMOCION CRUZADA BOTELLA HOSTELERIA SEP 20,"561,60"
999993,PRODUCTOS AL 21%,"0,00"
999994,PRODUCTOS AL 10%,"0,00"
999995,PRODUCTOS AL 4%,"0,00"
999996,MOBILIARIO TERRAZA,"907,68"
999997,COLABORACION CAMPAÑA OFERTA NAVIDAD VALLE DE TENA,"0,00"
999998,SERVICIOS LOGISTICOS,"0,00"
999999,Envío por mensajería,"0,00"
AB00,ABONO PROMOCIONES 0%,"0,00"
AB02,ABONO PROMOCIONES 2%,"0,00"
AB04,ABONO PROMOCIONES IVA 4%,"0,00"
AB10,ABONO PROMOCIONES IVA 10%,"0,00"
AB21,ABONO PROMOCIONES 21%,"0,00"
AC04,ABONO CADUCADO 4%,"0,00"
AC10,ABONO CADUCADO 10%,"0,00"
